uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did
atdidplcw3evvqtwliidxrgvhf2aif2rappbskyfeedpost3lg5dxiztgk2y,bafyreieu67i6dylrn3xl4q7zoe6ggsmdjk6j6jkbt2nnojracrs4jilkoy,Erika Hilton aciona Polícia Federal ameaças morte vídeo fiscalização Pix Deputada pediu instauração inquérito identificar autores mensagens comentários dizendo ser fuzilada ameaças GLOBO — SP 190125 matéria completa Globo,20250120T030143562Z,0,0,4,20250120T030147554Z,taniariverabskysocial,Tania Rivera 🇧🇷🇪🇸🐶🐶,didplcw3evvqtwliidxrgvhf2aif2r
atdidplcevzwrlunry4brf237vkfikuaappbskyfeedpost3lg576grbb22v,bafyreih2b7kuacwtomffqvyle6yidegrwlenrgjy6tw7elwzow4csnmd5y,Defende fiscalização PIX,20250120T013607373Z,0,0,0,20250120T013607962Z,cidaobskysocial,,didplcevzwrlunry4brf237vkfikua
atdidplcbmkjof7vnb5sa6iojwckm4auappbskyfeedpost3lg4xi2gavk2u,bafyreiagiauwyslq5u7a6wktdrgv3ix3wthnp5jfxtqvyyvvm5etespqwu,Postagem Erika Hilton 112 milhões visualizações deputada sofre ameaça morte Hilton defendeu medida fiscalização Pix desinformação esconde interesses extrema direita iclnoticiascombrerikahilton,20250119T231820037Z,0,0,1,20250119T231823558Z,dayse1950bskysocial,,didplcbmkjof7vnb5sa6iojwckm4au
atdidplcdk644jtqur3mvxphdwuawi25appbskyfeedpost3lg4v6l7n5s27,bafyreigfflr5pjhdapoxnf6bsmnw3pson7abiw2aclilmo6tlhfeiqotc4,Postagem Erika Hilton 112 milhões visualizações deputada sofre ameaça morte iclnoticiascombrerikahilton Hilton defendeu medida fiscalização Pix desinformação esconde interesses extrema direita,20250119T223714619Z,3,70,242,20250119T223720252Z,marcianobritobskysocial,Marciano Brito,didplcdk644jtqur3mvxphdwuawi25
atdidplc3kqwrfdi4asf2lvomrzvkg6mappbskyfeedpost3lg4ubpw35k23,bafyreifrptijjt6efhjnrwhx6g46yguv2eeiq3zukch5bqsf5hy7w2emp4,Secretário Especial Receita Federal Brasil governo Bolsonaro 2019 Marcos Cintra medida fiscalização Receita PIX start pros capitalistas sonegadores criminosos chamarem representantes wwwfacebookcomsharev1U7x,20250119T222106470Z,0,0,0,20250119T222107148Z,heliodalanhol470bskysocial,Helio Dalanhol,didplc3kqwrfdi4asf2lvomrzvkg6m
atdidplc7ggbwu7g3tiwpqu4h747j2uvappbskyfeedpost3lg4q5vqtqc2w,bafyreic7oxuzeygd6snwkoes5bgllz75zzzkbw2skg75zjjwumtfecyg3q,atacar fiscalização PIX extrema Direita atacando DREX moeda digital governo favor povo extrema Direita leiase Bolsonaro vai atacar,20250119T210723405Z,0,0,1,20250119T210724548Z,nofragabskysocial,Nilton Oliveira Fraga,didplc7ggbwu7g3tiwpqu4h747j2uv
atdidplchk6a2t5tx55lg2oowgq7m7f4appbskyfeedpost3lg4oi44rxu2f,bafyreihrakvvawv6trux64l5cktwomwy7sinhn2efiad47yvhq6e6un6km,RS Notícias Erika Hilton adota modelo vídeo Nikolas Ferreira defender fiscalização Pix Deputada explica proposta governo garantir maior transparência coibir irregularidades sistema deputada federal Erika Hilton PSOLSP publicou neste sábado 18 vídeo no…,20250119T203717Z,0,0,0,20250119T203718260Z,lucioborgesbskysocial,Lucio Borges,didplchk6a2t5tx55lg2oowgq7m7f4
atdidplcell26qm4neoytz3q5uqrbu6gappbskyfeedpost3lg4obufiws2w,bafyreiecd2r7wrm2zu5fj7fvzj22dwekysjjsb5el7kqizou25l76eioby,Deputada Erika Hilton aciona PF apurar ameaças morte recebidas defender fiscalização Pix wwwbrasil247combrasildeput,20250119T203348719Z,0,1,1,20250119T203350762Z,wilsonsilvabskysocial,Wilson oliveira🚩,didplcell26qm4neoytz3q5uqrbu6g
atdidplc7xvo5igdq4wyk3mhu4fsubcxappbskyfeedpost3lg4lcsltbk2h,bafyreigkyeogu6sf3al64x2xqswh55efbwrxh55middg4thhjgecdodc3q,Inscrevase canal pesquisador Erick Felinto recuo reconhecimento factoide existiu Erick Felinto Governo errou divulgar fiscalização Pix voltar atrás Resistencia2391Dias Siga BlueSky DilmaResiste,20250119T194039158Z,0,0,16,20250119T194050957Z,dilmaresistebskysocial,Dilma Resistente,didplc7xvo5igdq4wyk3mhu4fsubcx
atdidplcbnxuhvoy7wqw6jx7uiwsof5yappbskyfeedpost3lg4j4yhdj22u,bafyreibuua3p4qndjwway2l5tsfbuqf6tmktdqz2u3qnbq6jdywlchg5be,Erika Hilton aciona PF receber ameaças morte Ataques começaram deputada defender fiscalização Pix vejaabrilcombrpoliticaeri,20250119T190136492Z,0,0,0,20250119T190141949Z,mamattosvallebskysocial,MattosValle,didplcbnxuhvoy7wqw6jx7uiwsof5y
atdidplccret5cy35xdcexktk4gmpjs3appbskyfeedpost3lg4imuzgt22z,bafyreiam3wjrqkiilq4p46pf5stol23iyqr7ikjvu2w7dn3sigcgzyajdi,Erika Hilton aciona Polícia Federal ameaças morte vídeo fiscalização Pix wwwcaldeiraopoliticocombrnoticia7961,20250119T185236019Z,0,0,0,20250119T185220147Z,caldeiraopoliticobskysocial,Caldeirão Político,didplccret5cy35xdcexktk4gmpjs3
atdidplcqmif54jhhma7h7hulg63gujzappbskyfeedpost3lg4igci34k2a,bafyreigrvyjdqfqnwnheqz3zmqhhtis43cegltuhcgdmplk5lohjyfoz3m,Postagem Erika Hilton 98 milhões visualizações deputada sofre ameaça morte 😡 Hilton defendeu medida fiscalização Pix desinformação esconde interesses extrema direita iclnoticiascombrerikahilton,20250119T184855248Z,3,39,100,20250119T184901058Z,oosenhormiyagibskysocial,🚩OSenhorMiyagi 💢🚩,didplcqmif54jhhma7h7hulg63gujz
